TIMECREATED;HISPOTYPE
2022-02-23 08:48:15.422;18
2022-02-23 08:48:15.500;19
2022-02-23 08:48:15.969;18
2022-02-23 08:33:58.975;2
2022-02-23 08:33:59.194;27
2022-02-23 08:34:07.147;2
2022-02-23 08:34:07.194;27
2022-02-23 08:34:32.134;2
2022-02-23 08:34:32.306;27
2022-02-23 08:34:49.354;2
2022-02-23 08:34:49.479;27
2022-02-23 08:35:16.606;2
2022-02-23 08:35:16.715;27
2022-02-23 08:35:38.983;2
2022-02-23 08:35:39.139;27
2022-02-23 08:35:52.890;2
2022-02-23 08:35:53.015;27
2022-02-23 08:39:36.159;2
2022-02-23 08:39:36.300;27
2022-02-23 08:40:12.350;2
2022-02-23 08:40:12.553;27
2022-02-23 08:40:22.648;2
2022-02-23 08:40:22.710;27
2022-02-23 08:40:43.524;2
2022-02-23 08:40:43.665;27
2022-02-23 08:48:17.703;19
2022-02-23 08:48:17.735;19
2022-02-23 08:48:17.750;19
2022-02-23 08:48:17.797;19
2022-02-23 08:48:17.813;19
2022-02-23 08:40:58.198;2
2022-02-23 08:40:58.354;27
2022-02-23 08:41:04.886;24
2022-02-23 08:41:21.418;2
2022-02-23 08:41:21.606;27
2022-02-23 08:41:38.092;2
2022-02-23 08:41:38.248;27
2022-02-23 08:45:22.735;2
2022-02-23 08:48:44.362;11
2022-02-23 08:50:58.451;2
2022-02-23 08:50:58.639;27
2022-02-23 08:51:16.500;2
2022-02-23 08:51:16.578;27
2022-02-23 08:51:24.376;11
2022-02-23 08:52:02.598;11
2022-02-23 08:52:03.645;9
2022-02-23 08:52:08.504;2
2022-02-23 08:52:08.582;27
2022-02-23 08:52:08.707;9
2022-02-23 08:48:17.844;19
2022-02-23 08:48:17.875;19
2022-02-23 08:48:17.891;18
2022-02-23 08:48:17.922;19
2022-02-23 08:48:17.953;19
2022-02-23 08:48:17.985;19
2022-02-23 08:48:18.032;19
2022-02-23 08:48:30.033;9
2022-02-23 08:48:34.611;11
2022-02-23 08:48:37.221;11
2022-02-23 08:36:10.314;2
2022-02-23 08:36:10.470;27
2022-02-23 08:36:39.066;2
2022-02-23 08:36:39.285;27
2022-02-23 08:36:51.489;2
2022-02-23 08:36:51.551;27
2022-02-23 08:37:15.444;2
2022-02-23 08:37:15.600;27
2022-02-23 08:51:31.267;2
2022-02-23 08:51:31.329;27
2022-02-23 08:51:38.174;2
2022-02-23 08:51:38.221;27
2022-02-23 08:51:43.409;9
2022-02-23 08:37:47.494;2
2022-02-23 08:37:47.666;27
2022-02-23 08:38:04.480;2
2022-02-23 08:38:04.620;27
2022-02-23 08:38:19.872;2
2022-02-23 08:38:20.043;27
2022-02-23 08:38:34.357;2
2022-02-23 08:38:34.498;27
2022-02-23 08:38:48.468;2
2022-02-23 08:38:48.608;27
2022-02-23 08:39:02.750;2
2022-02-23 08:39:02.938;27
2022-02-23 08:39:16.314;2
2022-02-23 08:39:16.486;27
2022-02-23 08:48:47.331;11
2022-02-23 08:48:48.097;9
2022-02-23 08:49:03.973;32
2022-02-23 08:49:03.973;37
2022-02-23 08:49:03.989;36
2022-02-23 08:49:04.082;9
2022-02-23 08:49:06.754;11
2022-02-23 08:49:13.489;11
2022-02-23 08:49:15.318;11
2022-02-23 08:49:22.584;11
2022-02-23 08:48:16.063;19
2022-02-23 08:48:16.125;19
2022-02-23 08:48:16.250;19
2022-02-23 08:48:16.344;19
2022-02-23 08:48:16.578;18
2022-02-23 08:48:16.656;19
2022-02-23 08:52:34.960;39
2022-02-23 08:52:37.382;9
2022-02-23 08:52:43.539;9
2022-02-23 08:52:54.711;9
2022-02-23 08:52:58.040;11
2022-02-23 08:52:59.852;37
2022-02-23 08:52:59.868;36
2022-02-23 08:52:59.884;9
2022-02-23 08:53:04.212;9
2022-02-23 08:53:09.963;9
2022-02-23 08:53:15.338;11
2022-02-23 08:53:42.841;11
2022-02-23 08:52:20.396;9
2022-02-23 08:52:22.959;9
2022-02-23 08:52:23.740;11
2022-02-23 08:52:33.257;11
2022-02-23 08:52:34.944;8
2022-02-23 08:54:14.499;11
2022-02-23 08:54:27.126;9
2022-02-23 08:54:33.657;9
2022-02-23 08:54:38.095;11
2022-02-23 08:54:18.844;9
2022-02-23 08:54:47.752;11
2022-02-23 08:54:54.800;9
2022-02-23 08:54:55.362;9
2022-02-23 08:55:11.567;9
2022-02-23 08:55:17.942;18
2022-02-23 08:54:24.032;11
2022-02-23 08:55:18.036;19
2022-02-23 08:49:49.055;43
2022-02-23 08:52:03.160;2
2022-02-23 08:52:03.254;35
2022-02-23 08:52:03.254;34
2022-02-23 08:52:03.270;27
2022-02-23 08:54:33.329;2
2022-02-23 08:54:33.454;27
2022-02-23 08:48:07.359;2
2022-02-23 08:48:07.484;27
2022-02-23 08:48:29.689;2
2022-02-23 08:48:29.814;27
2022-02-23 08:48:47.847;2
2022-02-23 08:48:47.940;27
2022-02-23 08:48:54.472;43
2022-02-23 08:49:08.692;2
2022-02-23 08:49:08.770;35
2022-02-23 08:49:08.770;34
2022-02-23 08:49:08.786;27
2022-02-23 08:49:48.508;2
2022-02-23 08:49:48.602;27
2022-02-23 08:54:54.503;2
2022-02-23 08:54:54.597;27
2022-02-23 08:55:11.254;2
2022-02-23 08:55:11.364;27
2022-02-23 08:55:21.552;11
2022-02-23 08:53:44.981;9
2022-02-23 08:53:52.998;11
2022-02-23 08:53:55.123;9
2022-02-23 08:53:55.420;11
2022-02-23 08:54:02.608;9
2022-02-23 08:54:04.077;11
2022-02-23 08:55:18.161;19
2022-02-23 08:55:18.271;19
2022-02-23 08:55:18.427;19
2022-02-23 08:55:18.489;19
2022-02-23 08:55:18.568;19
2022-02-23 08:55:18.646;19
2022-02-23 08:55:18.708;19
2022-02-23 08:55:18.786;19
2022-02-23 08:55:18.864;19
2022-02-23 08:55:18.911;19
2022-02-23 08:55:18.974;19
2022-02-23 08:55:19.068;19
2022-02-23 08:55:19.146;19
2022-02-23 08:55:19.224;19
2022-02-23 08:55:19.302;19
2022-02-23 08:55:19.427;19
2022-02-23 08:55:19.614;19
2022-02-23 08:55:19.646;9
2022-02-23 08:55:19.693;19
2022-02-23 08:55:19.724;19
2022-02-23 08:55:51.508;19
2022-02-23 08:55:51.539;19
2022-02-23 08:55:51.555;19
2022-02-23 08:55:51.586;19
2022-02-23 08:55:51.602;19
2022-02-23 08:55:51.617;19
2022-02-23 08:55:53.977;9
2022-02-23 08:56:03.556;11
2022-02-23 08:56:03.946;11
2022-02-23 08:56:10.728;11
2022-02-23 08:56:18.791;9
2022-02-23 08:56:20.323;11
2022-02-23 08:56:20.401;11
2022-02-23 08:56:26.464;9
2022-02-23 08:56:27.355;11
2022-02-23 08:56:30.152;11
2022-02-23 08:56:39.793;9
2022-02-23 08:58:10.613;11
2022-02-23 08:58:13.567;9
2022-02-23 08:58:13.817;18
2022-02-23 08:58:13.895;19
2022-02-23 08:58:13.973;19
2022-02-23 08:58:14.067;19
2022-02-23 08:58:14.161;19
2022-02-23 08:58:14.317;19
2022-02-23 08:58:14.332;19
2022-02-23 08:58:14.364;19
2022-02-23 08:58:14.379;19
2022-02-23 08:58:14.239;19
2022-02-23 08:58:14.395;19
2022-02-23 08:58:14.254;19
2022-02-23 08:58:14.426;19
2022-02-23 08:58:14.442;19
2022-02-23 08:58:14.473;19
2022-02-23 08:58:14.489;19
2022-02-23 08:58:14.520;19
2022-02-23 08:58:14.536;19
2022-02-23 08:58:14.286;19
2022-02-23 08:56:01.790;19
2022-02-23 08:56:01.852;19
2022-02-23 08:56:01.884;19
2022-02-23 08:56:01.899;19
2022-02-23 08:56:01.962;19
2022-02-23 08:56:02.040;19
2022-02-23 08:56:02.118;19
2022-02-23 08:56:02.227;19
2022-02-23 08:55:40.538;19
2022-02-23 08:55:40.616;19
2022-02-23 08:55:40.663;19
2022-02-23 08:55:40.694;19
2022-02-23 08:55:40.726;19
2022-02-23 08:55:40.757;19
2022-02-23 08:55:40.788;19
2022-02-23 08:55:40.804;19
2022-02-23 08:55:40.835;19
2022-02-23 08:55:40.851;18
2022-02-23 08:55:40.866;19
2022-02-23 08:55:55.164;11
2022-02-23 08:55:55.649;11
2022-02-23 08:56:01.384;18
2022-02-23 08:56:01.477;19
2022-02-23 08:56:01.556;19
2022-02-23 08:56:01.634;19
2022-02-23 08:56:01.712;19
2022-02-23 08:55:40.882;19
2022-02-23 08:55:40.913;19
2022-02-23 08:55:40.929;19
2022-02-23 08:55:40.944;19
2022-02-23 08:55:40.960;19
2022-02-23 08:55:40.991;19
2022-02-23 08:55:41.007;19
2022-02-23 08:55:41.038;19
2022-02-23 08:55:41.054;19
2022-02-23 08:55:41.085;19
2022-02-23 08:55:46.070;11
2022-02-23 08:55:50.773;18
2022-02-23 08:55:50.851;19
2022-02-23 08:55:50.930;19
2022-02-23 08:55:51.023;19
2022-02-23 08:55:51.102;19
2022-02-23 08:55:51.180;19
2022-02-23 08:55:51.242;19
2022-02-23 08:56:02.649;19
2022-02-23 08:56:02.681;19
2022-02-23 08:56:02.743;19
2022-02-23 08:56:02.759;19
2022-02-23 08:56:02.774;19
2022-02-23 08:56:02.806;19
2022-02-23 08:56:02.821;19
2022-02-23 08:56:02.837;19
2022-02-23 08:56:02.868;19
2022-02-23 08:56:02.884;19
2022-02-23 08:56:02.915;19
2022-02-23 08:56:02.946;19
2022-02-23 08:56:03.524;9
2022-02-23 08:56:02.306;19
2022-02-23 08:56:02.384;19
2022-02-23 08:56:02.431;19
2022-02-23 08:56:02.462;19
2022-02-23 08:56:02.477;19
2022-02-23 08:56:02.524;19
2022-02-23 08:56:02.556;19
2022-02-23 08:56:02.587;19
2022-02-23 08:56:02.618;18
2022-02-23 08:56:42.606;19
2022-02-23 08:56:53.091;18
2022-02-23 08:56:53.185;19
2022-02-23 08:56:53.263;19
2022-02-23 08:56:53.357;19
2022-02-23 08:56:53.451;19
2022-02-23 08:56:53.529;19
2022-02-23 08:56:53.576;19
2022-02-23 08:56:53.607;19
2022-02-23 08:56:53.638;19
2022-02-23 08:55:51.289;19
2022-02-23 08:55:51.305;19
2022-02-23 08:55:51.352;19
2022-02-23 08:55:51.383;19
2022-02-23 08:55:51.414;19
2022-02-23 08:55:51.445;19
2022-02-23 08:55:51.461;19
2022-02-23 08:55:51.492;19
2022-02-23 08:56:42.512;18
2022-02-23 08:56:53.654;19
2022-02-23 08:56:53.685;19
2022-02-23 08:56:53.716;19
2022-02-23 08:56:53.747;11
2022-02-23 08:56:53.763;19
2022-02-23 08:56:53.966;19
2022-02-23 08:56:56.326;11
2022-02-23 08:56:57.529;9
2022-02-23 08:56:58.201;9
2022-02-23 08:55:28.506;18
2022-02-23 08:55:28.584;19
2022-02-23 08:55:28.662;19
2022-02-23 08:55:28.756;19
2022-02-23 08:55:28.865;19
2022-02-23 08:55:29.084;18
2022-02-23 08:55:26.021;9
2022-02-23 08:55:29.178;19
2022-02-23 08:55:29.553;11
2022-02-23 08:55:38.804;9
2022-02-23 08:55:39.710;18
2022-02-23 08:55:39.788;19
2022-02-23 08:55:39.866;19
2022-02-23 08:55:39.960;19
2022-02-23 08:55:40.038;19
2022-02-23 08:55:40.132;19
2022-02-23 08:55:40.179;19
2022-02-23 08:55:40.194;19
2022-02-23 08:55:40.226;19
2022-02-23 08:55:40.304;19
2022-02-23 08:55:40.382;19
2022-02-23 08:55:40.476;19
2022-02-23 08:57:04.030;11
2022-02-23 08:57:05.092;11
2022-02-23 08:57:18.531;9
2022-02-23 08:57:19.562;11
2022-02-23 08:57:21.719;11
2022-02-23 08:57:27.594;11
2022-02-23 08:57:33.517;9
2022-02-23 08:57:54.096;11
2022-02-23 08:57:54.737;9
2022-02-23 08:57:54.893;11
2022-02-23 08:58:02.925;11
2022-02-23 08:58:03.800;11
2022-02-23 08:52:37.241;27
2022-02-23 08:52:54.336;2
2022-02-23 08:52:22.740;2
2022-02-23 08:52:22.818;27
2022-02-23 08:52:37.132;2
2022-02-23 08:53:03.790;2
2022-02-23 08:53:03.884;27
2022-02-23 08:52:54.508;27
2022-02-23 08:53:09.306;24
2022-02-23 08:53:44.763;2
2022-02-23 08:53:44.825;27
2022-02-23 08:58:14.629;19
2022-02-23 08:58:14.567;19
2022-02-23 08:58:14.583;19
2022-02-23 08:58:14.614;19
2022-02-23 08:58:14.661;19
2022-02-23 08:58:14.676;19
2022-02-23 08:54:00.623;2
2022-02-23 08:54:00.811;35
2022-02-23 08:54:00.826;35
2022-02-23 08:54:00.842;35
2022-02-23 08:54:00.826;35
2022-02-23 08:54:00.905;35
2022-02-23 08:54:00.905;35
2022-02-23 08:54:00.920;35
2022-02-23 08:54:00.920;35
2022-02-23 08:54:00.936;35
2022-02-23 08:54:00.889;35
2022-02-23 08:54:00.936;35
2022-02-23 08:54:00.952;35
2022-02-23 08:54:00.952;35
2022-02-23 08:54:00.952;35
2022-02-23 08:54:00.967;35
2022-02-23 08:54:00.858;35
2022-02-23 08:54:00.873;35
2022-02-23 08:54:00.873;35
2022-02-23 08:54:00.873;35
2022-02-23 08:54:00.889;35
2022-02-23 08:54:00.842;35
2022-02-23 08:54:01.123;35
2022-02-23 08:54:01.139;35
2022-02-23 08:54:01.139;35
2022-02-23 08:54:01.139;35
2022-02-23 08:54:01.155;35
2022-02-23 08:54:01.155;35
2022-02-23 08:54:01.170;35
2022-02-23 08:54:01.170;35
2022-02-23 08:54:01.170;35
2022-02-23 08:54:01.264;35
2022-02-23 08:54:01.280;35
2022-02-23 08:54:01.280;34
2022-02-23 08:54:01.280;27
2022-02-23 08:59:27.370;43
2022-02-23 08:59:35.136;11
2022-02-23 08:59:41.340;9
2022-02-23 08:59:48.028;9
2022-02-23 09:00:01.576;9
2022-02-23 09:00:01.779;11
2022-02-23 09:00:45.345;19
2022-02-23 09:00:45.424;19
2022-02-23 09:00:45.502;19
2022-02-23 09:00:45.595;19
2022-02-23 09:00:45.658;19
2022-02-23 09:00:45.689;19
2022-02-23 09:00:45.720;19
2022-02-23 09:00:45.799;19
2022-02-23 09:00:45.877;19
2022-02-23 09:00:45.955;19
2022-02-23 08:54:01.186;35
2022-02-23 08:54:01.202;35
2022-02-23 08:54:01.202;35
2022-02-23 08:54:01.217;35
2022-02-23 08:54:01.217;35
2022-02-23 08:54:01.217;35
2022-02-23 08:54:01.233;35
2022-02-23 08:54:01.233;35
2022-02-23 08:54:01.233;35
2022-02-23 08:54:01.248;35
2022-02-23 08:54:01.248;35
2022-02-23 08:54:01.264;35
2022-02-23 08:54:01.264;35
2022-02-23 08:54:01.014;35
2022-02-23 08:54:01.014;35
2022-02-23 08:54:01.030;35
2022-02-23 08:54:01.030;35
2022-02-23 08:54:01.014;35
2022-02-23 08:54:01.045;35
2022-02-23 09:00:46.111;19
2022-02-23 09:00:46.205;19
2022-02-23 09:00:46.252;19
2022-02-23 09:00:46.283;19
2022-02-23 09:00:46.299;19
2022-02-23 09:00:46.049;19
2022-02-23 09:00:09.842;11
2022-02-23 09:00:19.296;11
2022-02-23 09:00:26.563;9
2022-02-23 09:00:27.266;2
2022-02-23 09:00:27.328;35
2022-02-23 09:00:27.344;34
2022-02-23 09:00:27.359;27
2022-02-23 09:00:45.189;18
2022-02-23 09:00:45.267;19
2022-02-23 08:54:01.186;35
2022-02-23 08:55:25.693;2
2022-02-23 08:55:38.522;2
2022-02-23 08:55:38.632;27
2022-02-23 08:56:03.181;2
2022-02-23 08:55:25.818;27
2022-02-23 08:54:00.967;35
2022-02-23 08:54:00.983;35
2022-02-23 08:54:00.983;35
2022-02-23 08:54:00.998;35
2022-02-23 08:54:00.998;35
2022-02-23 08:56:39.574;27
2022-02-23 08:56:57.935;2
2022-02-23 08:56:58.045;27
2022-02-23 08:56:03.290;27
2022-02-23 08:57:18.171;2
2022-02-23 08:56:18.494;2
2022-02-23 08:57:18.312;27
2022-02-23 08:56:18.604;27
2022-02-23 08:57:33.173;2
2022-02-23 08:56:39.465;2
2022-02-23 08:57:33.329;27
2022-02-23 08:57:46.408;2
2022-02-23 08:57:46.518;27
2022-02-23 08:57:54.378;24
2022-02-23 08:58:13.442;27
2022-02-23 08:58:14.708;19
2022-02-23 08:58:14.739;19
2022-02-23 08:58:14.770;19
2022-02-23 08:58:14.801;19
2022-02-23 08:58:13.317;2
2022-02-23 08:54:01.045;35
2022-02-23 08:54:01.061;35
2022-02-23 08:54:01.061;35
2022-02-23 08:54:01.076;35
2022-02-23 08:54:01.076;35
2022-02-23 08:58:14.817;19
2022-02-23 08:58:14.848;19
2022-02-23 08:58:14.879;19
2022-02-23 08:58:14.911;19
2022-02-23 08:58:14.942;19
2022-02-23 08:58:14.958;19
2022-02-23 08:58:14.989;19
2022-02-23 08:58:15.020;19
2022-02-23 08:58:15.036;19
2022-02-23 08:58:15.051;19
2022-02-23 08:58:15.083;19
2022-02-23 08:58:15.098;19
2022-02-23 08:58:15.129;19
2022-02-23 08:58:15.145;19
2022-02-23 08:58:15.176;19
2022-02-23 08:58:15.192;19
2022-02-23 08:58:15.223;19
2022-02-23 08:58:15.239;19
2022-02-23 08:58:15.270;19
2022-02-23 08:58:15.301;19
2022-02-23 08:58:15.317;19
2022-02-23 08:58:15.348;19
2022-02-23 08:58:19.239;11
2022-02-23 08:59:24.526;19
2022-02-23 08:59:24.604;19
2022-02-23 08:59:24.682;19
2022-02-23 08:59:21.104;2
2022-02-23 08:59:21.244;27
2022-02-23 08:59:24.760;19
2022-02-23 08:59:21.448;9
2022-02-23 08:59:24.854;19
2022-02-23 08:59:24.448;18
2022-02-23 08:58:28.709;2
2022-02-23 08:58:28.865;27
2022-02-23 08:58:37.928;24
2022-02-23 08:58:37.960;11
2022-02-23 08:58:38.272;9
2022-02-23 08:58:45.820;11
2022-02-23 08:58:28.631;11
2022-02-23 08:59:24.917;19
2022-02-23 08:59:24.964;19
2022-02-23 08:59:24.979;19
2022-02-23 08:59:25.010;19
2022-02-23 08:59:25.026;19
2022-02-23 08:59:25.073;19
2022-02-23 08:59:25.104;19
2022-02-23 08:59:25.151;19
2022-02-23 08:59:25.182;19
2022-02-23 08:59:01.337;2
2022-02-23 08:59:01.446;27
2022-02-23 08:59:25.214;19
2022-02-23 08:59:25.229;19
2022-02-23 08:59:25.260;19
2022-02-23 08:59:25.292;19
2022-02-23 08:59:26.339;11
2022-02-23 08:59:01.665;9
2022-02-23 08:59:04.118;2
2022-02-23 08:59:04.259;27
2022-02-23 08:59:04.415;9
2022-02-23 08:58:54.930;11
2022-02-23 08:54:01.092;35
2022-02-23 08:54:01.108;35
2022-02-23 08:54:01.108;35
2022-02-23 08:54:01.108;35
2022-02-23 08:54:01.123;35
2022-02-23 08:54:01.092;35
2022-02-23 09:01:06.941;19
2022-02-23 09:01:06.956;19
2022-02-23 09:01:06.972;19
2022-02-23 09:01:07.004;19
2022-02-23 09:01:07.019;19
2022-02-23 09:01:07.050;19
2022-02-23 09:01:07.082;19
2022-02-23 09:01:07.128;19
2022-02-23 09:01:07.175;19
2022-02-23 09:01:06.863;19
2022-02-23 09:01:07.238;19
2022-02-23 09:01:07.269;19
2022-02-23 09:01:07.300;19
2022-02-23 09:01:07.316;19
2022-02-23 09:01:06.878;19
2022-02-23 09:01:07.347;19
2022-02-23 09:01:07.363;19
2022-02-23 09:01:06.910;19
2022-02-23 09:01:37.975;19
2022-02-23 09:01:37.990;19
2022-02-23 09:01:37.943;19
2022-02-23 09:01:38.022;19
2022-02-23 09:01:38.037;19
2022-02-23 09:01:38.068;19
2022-02-23 09:01:38.084;19
2022-02-23 09:01:38.115;19
2022-02-23 09:01:38.131;19
2022-02-23 09:01:38.162;19
2022-02-23 09:01:38.193;19
2022-02-23 09:01:07.410;19
2022-02-23 09:01:07.441;19
2022-02-23 09:01:07.456;19
2022-02-23 09:01:07.488;19
2022-02-23 09:01:07.503;19
2022-02-23 09:01:07.535;19
2022-02-23 09:01:07.566;19
2022-02-23 09:01:07.582;19
2022-02-23 09:00:46.955;19
2022-02-23 09:00:46.986;19
2022-02-23 09:00:47.002;19
2022-02-23 09:00:47.033;19
2022-02-23 09:00:47.049;19
2022-02-23 09:00:47.080;19
2022-02-23 09:00:47.096;19
2022-02-23 09:00:47.158;19
2022-02-23 09:00:47.189;19
2022-02-23 09:00:47.252;19
2022-02-23 09:00:46.924;19
2022-02-23 09:00:46.361;19
2022-02-23 09:00:46.377;19
2022-02-23 09:00:46.408;19
2022-02-23 09:00:46.314;19
2022-02-23 09:00:46.424;19
2022-02-23 09:00:46.439;19
2022-02-23 09:00:46.471;19
2022-02-23 09:00:46.502;19
2022-02-23 09:00:46.533;19
2022-02-23 09:00:46.549;19
2022-02-23 09:00:46.580;19
2022-02-23 09:00:46.611;19
2022-02-23 09:00:46.627;19
2022-02-23 09:00:46.345;19
2022-02-23 09:00:46.642;19
2022-02-23 09:00:46.705;19
2022-02-23 09:01:13.691;9
2022-02-23 09:01:14.816;11
2022-02-23 09:01:30.615;11
2022-02-23 09:01:37.146;18
2022-02-23 09:01:37.178;19
2022-02-23 09:01:37.225;19
2022-02-23 09:01:37.256;19
2022-02-23 09:01:37.287;19
2022-02-23 09:01:37.318;19
2022-02-23 09:01:37.365;19
2022-02-23 09:01:37.443;19
2022-02-23 09:01:37.522;19
2022-02-23 09:01:37.600;19
2022-02-23 09:01:37.693;19
2022-02-23 09:01:07.394;19
2022-02-23 09:00:46.720;19
2022-02-23 09:00:46.752;19
2022-02-23 09:00:46.783;19
2022-02-23 09:00:46.814;19
2022-02-23 09:00:46.830;19
2022-02-23 09:00:46.845;19
2022-02-23 09:00:46.877;19
2022-02-23 09:00:46.892;19
2022-02-23 09:01:37.803;19
2022-02-23 09:01:37.834;19
2022-02-23 09:01:37.850;19
2022-02-23 09:01:37.881;19
2022-02-23 09:01:37.912;19
2022-02-23 09:01:37.928;19
2022-02-23 09:01:37.772;19
2022-02-23 09:00:47.283;19
2022-02-23 09:00:47.314;19
2022-02-23 09:00:47.346;19
2022-02-23 09:00:47.377;19
2022-02-23 09:00:47.392;18
2022-02-23 09:00:47.424;19
2022-02-23 09:00:47.455;19
2022-02-23 09:00:47.471;19
2022-02-23 09:00:47.502;19
2022-02-23 09:00:51.018;11
2022-02-23 09:00:52.268;9
2022-02-23 09:00:58.800;11
2022-02-23 09:01:03.066;8
2022-02-23 09:01:03.081;39
2022-02-23 09:01:05.941;11
2022-02-23 09:01:06.722;18
2022-02-23 09:01:06.800;19
2022-02-23 09:12:24.575;9
2022-02-23 09:12:35.279;11
2022-02-23 09:12:36.576;9
2022-02-23 09:12:40.842;9
2022-02-23 09:12:44.092;9
2022-02-23 09:12:53.531;9
2022-02-23 09:12:31.185;9
2022-02-23 09:12:33.138;11
2022-02-23 09:02:28.588;13
2022-02-23 09:02:32.854;9
2022-02-23 09:02:44.121;11
2022-02-23 09:02:47.636;9
2022-02-23 09:02:49.152;9
2022-02-23 09:02:53.074;9
2022-02-23 09:03:18.936;11
2022-02-23 09:03:27.827;11
2022-02-23 09:03:28.421;9
2022-02-23 09:03:30.062;11
2022-02-23 09:03:36.578;8
2022-02-23 09:03:36.593;39
2022-02-23 09:03:38.219;11
2022-02-23 09:03:49.094;9
2022-02-23 09:03:55.798;11
2022-02-23 09:04:03.908;11
2022-02-23 09:04:09.174;11
2022-02-23 09:04:17.831;11
2022-02-23 09:04:31.238;11
2022-02-23 09:04:40.848;11
2022-02-23 09:04:57.287;9
2022-02-23 09:05:09.898;8
2022-02-23 09:05:09.913;39
2022-02-23 09:32:01.472;35
2022-02-23 09:13:09.532;11
2022-02-23 09:32:01.487;35
2022-02-23 09:32:01.503;35
2022-02-23 09:32:01.503;35
2022-02-23 09:32:01.441;35
2022-02-23 09:32:01.519;35
2022-02-23 09:32:01.519;35
2022-02-23 09:32:01.519;35
2022-02-23 09:32:01.534;35
2022-02-23 09:32:01.534;35
2022-02-23 09:32:01.550;35
2022-02-23 09:32:01.550;35
2022-02-23 09:32:01.456;35
2022-02-23 09:32:01.550;35
2022-02-23 09:32:01.456;35
2022-02-23 09:32:01.566;35
2022-02-23 09:32:01.566;35
2022-02-23 09:32:01.581;35
2022-02-23 09:32:01.581;35
2022-02-23 09:32:01.581;35
2022-02-23 09:32:01.472;35
2022-02-23 09:14:02.583;11
2022-02-23 09:14:05.771;11
2022-02-23 09:14:09.053;9
2022-02-23 09:13:56.958;11
2022-02-23 09:14:16.491;8
2022-02-23 09:14:16.506;39
2022-02-23 09:13:59.880;12
2022-02-23 09:13:59.943;13
2022-02-23 09:14:18.678;9
2022-02-23 09:14:20.226;32
2022-02-23 09:05:12.304;11
2022-02-23 09:05:41.306;8
2022-02-23 09:05:41.322;39
2022-02-23 09:05:52.729;11
2022-02-23 09:07:08.986;11
2022-02-23 09:07:23.893;9
2022-02-23 09:07:39.019;9
2022-02-23 09:07:39.941;9
2022-02-23 09:08:09.225;12
2022-02-23 09:08:09.303;13
2022-02-23 09:08:11.897;9
2022-02-23 09:08:14.116;32
2022-02-23 09:08:14.194;9
2022-02-23 09:14:20.226;37
2022-02-23 09:14:20.241;36
2022-02-23 09:14:20.304;9
2022-02-23 09:14:26.960;11
2022-02-23 09:14:32.258;11
2022-02-23 09:14:34.024;9
2022-02-23 09:14:36.055;11
2022-02-23 09:14:38.149;11
2022-02-23 09:14:40.602;11
2022-02-23 09:14:46.212;11
2022-02-23 09:14:58.838;8
2022-02-23 09:15:11.011;11
2022-02-23 09:15:15.340;11
2022-02-23 09:15:17.793;9
2022-02-23 09:15:19.699;11
2022-02-23 09:15:31.685;9
2022-02-23 09:14:58.854;39
2022-02-23 09:15:03.089;37
2022-02-23 09:15:03.104;36
2022-02-23 09:15:03.104;9
2022-02-23 09:15:40.014;11
2022-02-23 09:15:06.589;11
2022-02-23 09:16:22.345;9
2022-02-23 09:16:27.111;9
2022-02-23 09:16:34.003;11
2022-02-23 09:16:42.269;11
2022-02-23 09:16:47.785;11
2022-02-23 09:17:14.522;11
2022-02-23 09:17:17.287;11
2022-02-23 09:17:24.147;11
2022-02-23 09:17:26.476;11
2022-02-23 09:17:44.180;11
2022-02-23 09:17:45.727;9
2022-02-23 09:19:41.674;32
2022-02-23 09:19:41.674;37
2022-02-23 09:19:41.690;36
2022-02-23 09:19:41.799;9
2022-02-23 09:19:42.768;9
2022-02-23 09:19:44.628;11
2022-02-23 09:19:57.394;9
2022-02-23 09:20:01.754;9
2022-02-23 09:20:10.677;18
2022-02-23 09:32:01.597;35
2022-02-23 09:32:01.597;35
2022-02-23 09:32:01.597;35
2022-02-23 09:32:01.612;35
2022-02-23 09:32:01.612;35
2022-02-23 09:01:38.209;19
2022-02-23 09:01:38.240;19
2022-02-23 09:01:38.256;19
2022-02-23 09:01:38.287;19
2022-02-23 09:01:38.318;19
2022-02-23 09:01:38.350;19
2022-02-23 09:01:38.365;19
2022-02-23 09:01:38.381;19
2022-02-23 09:25:04.983;2
2022-02-23 09:25:05.124;27
2022-02-23 09:25:45.924;2
2022-02-23 09:25:46.018;27
2022-02-23 09:30:19.322;2
2022-02-23 09:30:19.385;35
2022-02-23 09:30:19.385;34
2022-02-23 09:30:19.401;27
2022-02-23 09:31:35.938;43
2022-02-23 09:31:43.142;2
2022-02-23 09:31:43.267;27
2022-02-23 09:32:01.269;2
2022-02-23 09:32:01.441;35
2022-02-23 09:08:37.431;37
2022-02-23 09:08:37.446;36
2022-02-23 09:08:37.446;9
2022-02-23 09:08:44.056;11
2022-02-23 09:08:45.931;8
2022-02-23 09:08:45.963;39
2022-02-23 09:08:57.729;11
2022-02-23 09:08:25.945;9
2022-02-23 09:08:58.808;9
2022-02-23 09:09:12.481;8
2022-02-23 09:17:54.869;11
2022-02-23 09:18:05.213;11
2022-02-23 09:18:10.573;11
2022-02-23 09:18:12.667;9
2022-02-23 09:18:20.605;11
